"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000099203","ENSG00000099203",0.22057908955838,13.9303145829937,2.45405605448934,16.0696854170063,0.173240285937324,0.00461718322897764,0.119525166614209
"ENSG00000099204","ENSG00000099204",0.104499550700913,0.311425413243246,7.57289501688974,5.68857458675675,0.057857681801717,0.191453882199178,0.396650460955825
"ENSG00000099219","ENSG00000099219",0.028658092737416,11.8191664109712,6.22508909870306,-5.81916641097123,0.0129713341081875,0.698727341404025,0.800423300994512
"ENSG00000099246","ENSG00000099246",0.0766165232810419,10.050086225696,7.3643767760219,-4.05008622569602,0.070808965055503,0.129589876913858,0.336468382299558
"ENSG00000099250","ENSG00000099250",0.0247921583968163,20.5280984427722,4.52202921752943,9.47190155722779,0.00494800451386768,0.872848413470713,0.917243973102284
"ENSG00000099256","ENSG00000099256",0.0635990409053398,10.9025703926079,5.36628906733816,-4.90257039260792,0.0603871678227145,0.177503136448685,0.383705759604006
"ENSG00000099260","ENSG00000099260",0.0887659605192365,22.5208284817878,3.72255012520837,7.47917151821222,0.0280571782581099,0.456640195121679,0.620444911908327
"ENSG00000099282","ENSG00000099282",0.160577004101274,16.9817559912288,3.97200534158115,13.0182440087712,0.0928399075900902,0.0655964273742347,0.255946258669994
"ENSG00000099284","ENSG00000099284",0.0859427788221233,13.5885237286659,3.23781855455485,16.4114762713341,0.0760675666369313,0.110356069035678,0.314785821044118
"ENSG00000099290","ENSG00000099290",0.0243095523203668,21.411578685327,5.93253590936057,8.58842131467296,0.0175050194907281,0.615564509953181,0.742597513170179
"ENSG00000099308","ENSG00000099308",0.145232936787471,22.9850080274401,7.92970748529994,7.01499197255995,0.0475358296178431,0.259962795000359,0.45861638947494
"ENSG00000099326","ENSG00000099326",0.134292398605698,20.215704843242,4.26237130930371,9.78429515675802,0.0620874778545517,0.168664624385654,0.376224917007951
"ENSG00000099330","ENSG00000099330",0.129570087824885,9.57419017446006,1.19049982831259,-3.57419017446006,0.0350222764230793,0.374027508293847,0.556379224215539
"ENSG00000099331","ENSG00000099331",0.12633694802972,20.4676686538311,5.34714885078925,9.53233134616893,0.050149718702623,0.2407269945665,0.440755774961496
"ENSG00000099338","ENSG00000099338",0.195956802508217,22.3528184407087,1.57713874978794,7.64718155929132,0.0479130807563786,0.257127388268935,0.4565005933632
"ENSG00000099341","ENSG00000099341",0.129707304665999,13.1096436588611,6.17712847318461,16.8903563411389,0.0821681971840429,0.0915314656754721,0.289958882734789
"ENSG00000099364","ENSG00000099364",0.092744414093203,18.3823941837589,4.76337582748651,11.6176058162411,0.0391069999168129,0.3323578555611,0.522142730885158
"ENSG00000099365","ENSG00000099365",0.162162756283111,22.9564518893187,6.52228461577085,7.04354811068135,0.0701049516705263,0.132391476617259,0.339175642956941
"ENSG00000099381","ENSG00000099381",0.339981346670621,23.168357244541,2.7580155066903,6.83164275545897,0.104396066959215,0.0455535090532764,0.222183226556404
"ENSG00000099385","ENSG00000099385",0.0868280357112998,15.8881758944964,3.30646219757862,14.1118241055036,0.0282996989089858,0.453489898174427,0.618342993241008
"ENSG00000099622","ENSG00000099622",0.0548569568359716,16.8073286826111,7.38380011286515,13.1926713173889,0.0319670492446454,0.408319192276376,0.582798346083599
