"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000203709","ENSG00000203709",0.147532254132253,22.4019017403178,6.72429551807227,7.59809825968222,0.0524184348935233,0.22254167880391,0.478077905838556
"ENSG00000203727","ENSG00000203727",0.281836793047969,17.7199301684244,3.81458000508145,12.2800698315756,0.172036964017918,0.00449012826703632,0.0753858586828024
"ENSG00000203737","ENSG00000203737",0.190529247832743,20.6799795186917,4.43063247913451,9.32002048130832,0.0391452462485349,0.329189955510895,0.565702089012635
"ENSG00000203739","ENSG00000203739",0.0700309560735343,19.9919459124793,3.1042817074532,10.0080540875207,0.0236664027158913,0.514917339672721,0.701224377470269
"ENSG00000203747","ENSG00000203747",0.387170404140824,12.0542214389941,3.33413212004885,17.9457785610059,0.0974214452971499,0.0557037548231286,0.261944343999559
"ENSG00000203772","ENSG00000203772",0.0768403858884903,0.103897664068523,2.87632548376019,5.89610233593148,0.0133999311157718,0.688971465585947,0.815188863000857
"ENSG00000203778","ENSG00000203778",0.0168095326022613,15.7087179839091,5.65745680912467,14.2912820160909,0.00552248239962405,0.858590952426569,0.917738063080414
"ENSG00000203780","ENSG00000203780",0.0437047970934759,17.7279868241571,2.89870984277162,12.2720131758429,0.00378561252827736,0.900911189267354,0.943400417888123
"ENSG00000203791","ENSG00000203791",0.0292735550184845,10.3619481918792,5.41741214643151,-4.36194819187921,0.013204914191742,0.692756395593969,0.817296871206368
"ENSG00000203797","ENSG00000203797",0.140449845949348,22.4807263619891,3.82213117942846,7.51927363801089,0.0173807901281171,0.615690213244029,0.769472355312414
"ENSG00000203799","ENSG00000203799",0.197082521392008,17.5663153411399,1.86389796470868,12.4336846588601,0.0357504612854657,0.363458426765667,0.59117428990108
"ENSG00000203805","ENSG00000203805",0.117264789970813,15.8246358998039,3.06706858852103,14.1753641001961,0.0595560987895043,0.179790170690366,0.433839653184845
"ENSG00000203814","ENSG00000203814",0.0356592846221328,8.49587206830479,3.55742787323436,-2.49587206830479,0.00518907100834876,0.866559826344562,0.922717381250409
"ENSG00000203865","ENSG00000203865",0.391462665543419,4.60909542932049,2.47679148556051,1.39090457067951,0.416788894498421,3.35606989232407e-06,0.00100746710917359
"ENSG00000203867","ENSG00000203867",0.127049666068832,1.29632926985966,3.74884655141958,4.70367073014034,0.0483916749221789,0.250834195159048,0.504498584595672
"ENSG00000203872","ENSG00000203872",0.0598044212558554,1.083939644805,3.35601105285485,4.916060355195,0.0249405723203456,0.496507569403851,0.689377774914815
"ENSG00000203875","ENSG00000203875",0.0531918751144907,15.6911733961187,6.27958957891833,14.3088266038813,0.048715279013308,0.248441871240306,0.502588782111146
"ENSG00000203876","ENSG00000203876",0.077818188812661,16.6637247801202,2.06388599606175,13.3362752198798,0.0100328619644505,0.757257191601614,0.856860994039913
"ENSG00000203877","ENSG00000203877",0.0990302154070914,14.8929840908404,3.61540506168663,15.1070159091596,0.0769228342516167,0.10600863585208,0.345401145082335
"ENSG00000203879","ENSG00000203879",0.0524932172971183,13.7918798080462,7.88868135524675,16.2081201919538,0.0651628236965397,0.151789469499841,0.401582461009751
