"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000115904","ENSG00000115904",0.0460095507283389,19.9486693067406,6.38316981336927,10.0513306932594,0.0198034544941588,0.588789064816462,0.761168240053945
"ENSG00000115935","ENSG00000115935",0.18554064447691,14.8102610859024,4.70926974534892,15.1897389140976,0.143131546859321,0.0187422166874222,0.193014928996237
"ENSG00000115942","ENSG00000115942",0.066632755781419,16.6200411270231,5.41871559663772,13.3799588729769,0.143770259485768,0.0184457095416,0.192087085234982
"ENSG00000115944","ENSG00000115944",0.0573139438283116,9.59891189973944,6.82287448544083,-3.59891189973944,0.013220998665941,0.700441795647275,0.826617728357394
"ENSG00000115946","ENSG00000115946",0.0325072026390638,3.19004592599621,4.36669317757811,2.80995407400379,0.00424409220029032,0.890230089545158,0.937694013303769
"ENSG00000115947","ENSG00000115947",0.0431480950271031,12.9259718769447,6.49304445708007,17.0740281230553,0.0330970109008757,0.413832058352606,0.644589052483789
"ENSG00000115956","ENSG00000115956",0.0287900670473416,8.77233441189547,2.84607917308515,-2.77233441189547,0.001652562289298,0.955010970764395,0.972741766968831
"ENSG00000115963","ENSG00000115963",0.0920968797791641,18.010627460612,4.77011962346426,11.989372539388,0.0405783394872941,0.338003320880033,0.594190443451358
"ENSG00000115966","ENSG00000115966",0.0745832611130535,13.6190594565195,7.03410948478396,16.3809405434805,0.120484434441174,0.0359337010021942,0.254793541333782
"ENSG00000115970","ENSG00000115970",0.0225484596480069,20.4240955111224,6.44204067830338,9.57590448887764,0.0160735112689132,0.649786514855008,0.796388493182545
"ENSG00000115977","ENSG00000115977",0.0522325701184552,23.6479993468694,7.75078689568878,6.35200065313064,0.021692230267631,0.560104963529621,0.742383632276422
"ENSG00000115993","ENSG00000115993",0.0826222914520948,18.0123470206119,7.45492831789946,11.9876529793881,0.147011114989643,0.0169572436695724,0.186071428571428
"ENSG00000115998","ENSG00000115998",0.040783262514093,17.1074146711538,4.28556340136118,12.8925853288462,0.0492539609205046,0.2673456680306,0.546892059101827
"ENSG00000116001","ENSG00000116001",0.0782979385028797,13.2462592568041,7.2250645999923,16.7537407431959,0.110375861499281,0.0483751408408942,0.290513833992095
"ENSG00000116005","ENSG00000116005",0.0863266923870772,12.5689544235792,6.97536745334415,17.4310455764208,0.0738441766174057,0.136076024432189,0.420362977071277
"ENSG00000116016","ENSG00000116016",0.140054199847928,23.994207247199,6.07295112585685,6.005792752801,0.0541998262864753,0.233804779695191,0.5180176037835
"ENSG00000116017","ENSG00000116017",0.162317458659723,12.8053107013238,1.54191355543961,17.1946892986762,0.134292931093093,0.0241030658838878,0.212600690448791
"ENSG00000116030","ENSG00000116030",0.102601055520843,13.2672710721341,6.42260751372217,16.7327289278659,0.0622297917229173,0.187549664946925,0.474190745817043
"ENSG00000116044","ENSG00000116044",0.13915941939946,17.5676307567164,6.03139298499608,12.4323692432836,0.19341624166391,0.00522742098084561,0.121969696969696
"ENSG00000116062","ENSG00000116062",0.0541693387399957,15.1773144874269,5.79246988299021,14.8226855125731,0.0808874421209351,0.112112316906837,0.392841558441558
"ENSG00000116095","ENSG00000116095",0.0868716452491866,18.7518502270699,6.46501037222681,11.2481497729301,0.153336204270863,0.0143835616438356,0.175
"ENSG00000116096","ENSG00000116096",0.0813743177144725,10.6277145661569,3.06511161932102,-4.62771456615694,0.0237710701975903,0.530578781948645,0.723516520839061
"ENSG00000116106","ENSG00000116106",0.0866239711350418,6.53737811910056,6.95903071707808,-0.537378119100556,0.0336906298658209,0.407326691573267,0.642324811580109
"ENSG00000116117","ENSG00000116117",0.0727056917658448,17.6312545955021,5.08967293659975,12.3687454044979,0.0222397151998622,0.552146711735753,0.737090149338778
"ENSG00000116120","ENSG00000116120",0.0608897241818214,13.1642208651869,5.85583852651574,16.8357791348131,0.0609204616479723,0.19407875229793,0.481307176106078
"ENSG00000116127","ENSG00000116127",0.0684088051145041,20.7372220684992,7.88290398316359,9.2627779315008,0.0455797941953976,0.2953300124533,0.564867010718539
"ENSG00000116128","ENSG00000116128",0.0784125100688445,17.5385163438872,3.16491105428405,12.4614836561128,0.00888330839220919,0.78652375022238,0.877990256430623
"ENSG00000116132","ENSG00000116132",0.0539177420518145,16.7977898352231,4.8700819475277,13.2022101647769,0.0167782827917409,0.637878787878788,0.790025466581534
"ENSG00000116133","ENSG00000116133",0.0195591557006648,3.83626564183624,7.19991903490513,2.16373435816376,0.00170381997191849,0.953842732609856,0.972040755893711
"ENSG00000116138","ENSG00000116138",0.0324986389516554,18.6797752295747,5.85592036696392,11.3202247704253,0.0358737117863313,0.384359248057878,0.626299667594311
"ENSG00000116141","ENSG00000116141",0.0509069915075226,12.8730741059045,6.01102603767187,17.1269258940955,0.0617821653850081,0.189654865682263,0.476319864217014
"ENSG00000116147","ENSG00000116147",0.0161809028177215,4.63068731804566,7.89695805242151,1.36931268195434,0.000803904155365021,0.977628535847714,0.986214384417977
"ENSG00000116151","ENSG00000116151",0.0993380657530867,0.568130365068399,3.70529241501204,5.4318696349316,0.0451436749534696,0.29898298048983,0.567253600360036
"ENSG00000116157","ENSG00000116157",0.0615265320996834,10.5506197800301,1.84467006289862,-4.55061978003015,0.0182863898960444,0.612829864199727,0.774946945325564
"ENSG00000116161","ENSG00000116161",0.131947142762684,12.1357020546563,7.03539559329874,17.8642979453438,0.0781099868244879,0.12119729585483,0.403990986182767
