"","genes","A","phase","offset","peak","R2","pvalue","qvalue","peak_CI_left","peak_CI_right"
"ENSG00000120158","ENSG00000120158",0.0391206156201713,5.58520614884394,4.23417369652906,0.414793851156059,0.0241114815528584,0.525882108758821,0.720485617501076,16.3323656328003,7.40041466874834
"ENSG00000120159","ENSG00000120159",0.0512156740884458,14.2063611625323,4.59103844428842,15.7936388374677,0.0573385774216791,0.214846112791318,0.499207748904627,14.5756243533385,-5.09947993331567
"ENSG00000120162","ENSG00000120162",0.209160566545013,21.4099696572478,5.7926525466573,8.5900303427522,0.0813001216719224,0.110695012749807,0.391093465188879,6.76062497039555,13.261675719648
"ENSG00000120217","ENSG00000120217",0.199201886498886,15.6621847623855,2.32197171927243,14.3378152376145,0.113778767174736,0.0439097432248117,0.278500771053522,11.2049692081879,15.5383396606237
"ENSG00000120251","ENSG00000120251",0.0416189788164575,9.89904979161494,10.1134023944083,-3.89904979161494,0.0105469057647528,0.752354266737828,0.856433571626265,15.1356778361812,-0.999554400797233
"ENSG00000120253","ENSG00000120253",0.0881366675753388,15.7565392258552,4.81882719840456,14.2434607741448,0.189737099088627,0.00571369269999411,0.125438938743659,12.1611552826741,15.7699223884942
"ENSG00000120254","ENSG00000120254",0.0842915255572333,5.96021319968107,4.54448595734654,0.0397868003189288,0.0646617530755157,0.175564846112791,0.46008547008547,-2.27283955849759,2.97017706904473
"ENSG00000120256","ENSG00000120256",0.132634657533575,3.77850799067842,3.38907264353088,2.22149200932158,0.118582672686518,0.0380092510229496,0.261567651379142,0.247863421523144,5.73120229346573
"ENSG00000120262","ENSG00000120262",0.372165998303372,20.1061967383117,2.82512867187156,9.89380326168829,0.0586984893927577,0.206466820850382,0.491432725014467,7.61496883176008,14.4644286239109
"ENSG00000120265","ENSG00000120265",0.0520807393506893,10.4525865049309,7.69503971514564,-4.45258650493092,0.00755753530560344,0.815142619937141,0.893918804696948,11.6270298879223,-0.0910307860609978
"ENSG00000120278","ENSG00000120278",0.0457118477559151,19.4921404720926,4.91882586307377,10.5078595279074,0.00802394027261577,0.804990215264188,0.889149074140788,1.7272996463078,16.2031441154642
"ENSG00000120279","ENSG00000120279",0.0491426972610689,15.5629351358041,2.18301021828636,14.4370648641959,0.00720813156084887,0.823094941588092,0.899041357644849,9.45669920233238,-0.167148416713047
